model,fit_time,score_time,train_balanced_accuracy,test_balanced_accuracy,train_recall,test_recall,train_precision,test_precision,train_roc_auc,test_roc_auc,train_log_loss,test_log_loss,num_clusters,find_num_clusters,num_components,cov_type,kernel,alpha,criterion,n_estimators,max_features,max_samples,resample,decision_function_shape,gamma,n_neighbors,sampling_strategy,batch_size,epochs,learning_rate,rnn_size,dense_units,dropout,attention,bidirectional,regularize,print_results,output,data_file,model_type,name
gmm,274.065741205215,0.00804181098938,0.291564578125374,0.293571197248674,0.598040958416619,0.59747285740844,0.559732749979577,0.557374270883248,nan,nan,nan,nan,15,acc,30,diag,rbf,0.2,entropy,100,sqrt,0.6,0,ovr,auto,20,not minority,32,15,0.01,100,100,0.2,0,0,0,0,tuning/tuning_results/tuning_run02.csv,preprocessed_data_k5.txt,gmm,
gmm,23.9045353889465,0.033592224121094,0.249614345979688,0.250694022593444,0.546918185175429,0.547793993100742,0.514983543145854,0.514346518481492,nan,nan,nan,nan,15,bic,30,tied,rbf,0.2,entropy,100,sqrt,0.6,0,ovr,auto,20,not minority,32,15,0.01,100,100,0.2,0,0,0,0,tuning/tuning_results/tuning_run02.csv,preprocessed_data_k5.txt,gmm,
gmm,274.828296279907,0.008381509780884,0.291564578125374,0.293571197248674,0.598040958416619,0.59747285740844,0.559732749979577,0.557374270883248,nan,nan,nan,nan,15,bic,30,diag,rbf,0.2,entropy,100,sqrt,0.6,0,ovr,auto,20,not minority,32,15,0.01,100,100,0.2,0,0,0,0,tuning/tuning_results/tuning_run02.csv,preprocessed_data_k5.txt,gmm,
bmm,88.2196463108063,0.02241415977478,0.221920353079565,0.222296369710047,0.49855698152481,0.499158734585115,0.461130254294849,0.462449769995011,nan,nan,nan,nan,15,both,15,tied,rbf,0.2,entropy,100,sqrt,0.6,0,ovr,auto,20,not minority,32,15,0.01,100,100,0.2,0,0,0,0,tuning/tuning_results/tuning_run02.csv,preprocessed_data_k5.txt,bmm,
bmm,170.272382593155,0.006746482849121,0.296504510934817,0.296941620190897,0.64670925205696,0.647243250500919,0.588623184499615,0.588983526766322,nan,nan,nan,nan,15,both,15,diag,rbf,0.2,entropy,100,sqrt,0.6,0,ovr,auto,20,not minority,32,15,0.01,100,100,0.2,0,0,0,0,tuning/tuning_results/tuning_run02.csv,preprocessed_data_k5.txt,bmm,
bmm,1331.12558875084,0.039228296279907,0.228302294225046,0.229720425049235,0.474569365247842,0.477841978062837,0.427568927797582,0.448005638238758,nan,nan,nan,nan,15,both,30,tied,rbf,0.2,entropy,100,sqrt,0.6,0,ovr,auto,20,not minority,32,15,0.01,100,100,0.2,0,0,0,0,tuning/tuning_results/tuning_run02.csv,preprocessed_data_k5.txt,bmm,
bmm,339.925480127335,0.008552265167236,0.307780760533327,0.302481050042388,0.648061441498675,0.648652331081779,0.604331476254852,0.598482444376852,nan,nan,nan,nan,15,both,30,diag,rbf,0.2,entropy,100,sqrt,0.6,0,ovr,auto,20,not minority,32,15,0.01,100,100,0.2,0,0,0,0,tuning/tuning_results/tuning_run02.csv,preprocessed_data_k5.txt,bmm,
rf,51.0719272136688,0.79152455329895,0.939637035064492,0.684119361140621,0.970001367432636,0.831734802007808,0.970303949340802,0.832074565825457,0.99892593158825,0.970719058868224,0.231505702103677,0.434986486917431,15,both,15,tied,rbf,0.2,entropy,1000,sqrt,0.4,0,ovr,auto,20,not minority,32,15,0.01,100,100,0.2,0,0,0,0,tuning/tuning_results/tuning_run02.csv,preprocessed_data_k5.txt,rf,
rf,8.51976680755615,0.58914999961853,0.825543749186688,0.768902723558816,0.705706568196022,0.693332207556134,0.787440575629376,0.777345857885931,0.937286467177319,0.928972121580946,0.772522677482364,0.810368141516689,15,both,15,tied,rbf,0.2,entropy,1000,sqrt,0.4,1,ovr,auto,20,not minority,32,15,0.01,100,100,0.2,0,0,0,0,tuning/tuning_results/tuning_run02.csv,preprocessed_data_k5.txt,rf,
rf,71.602304649353,0.845834159851074,0.996469046333777,0.705887550709554,0.99847734310034,0.842370773171387,0.99847889277092,0.842355475158215,0.999993261475551,0.973636492348336,0.171623257773165,0.414210209583275,15,both,15,tied,rbf,0.2,entropy,1000,sqrt,0.6,0,ovr,auto,20,not minority,32,15,0.01,100,100,0.2,0,0,0,0,tuning/tuning_results/tuning_run02.csv,preprocessed_data_k5.txt,rf,
rf,8.52146430015564,0.591929912567139,0.825543749186688,0.768902723558816,0.705706568196022,0.693332207556134,0.787440575629376,0.777345857885931,0.937286467177319,0.928972121580946,0.772522677482364,0.810368141516689,15,both,15,tied,rbf,0.2,entropy,1000,sqrt,0.6,1,ovr,auto,20,not minority,32,15,0.01,100,100,0.2,0,0,0,0,tuning/tuning_results/tuning_run02.csv,preprocessed_data_k5.txt,rf,
rf,88.5408963680267,0.849132251739502,1,0.720007989484772,1,0.848415876556981,1,0.848681902298121,1,0.975409341618739,0.131154105771196,0.399233336430788,15,both,15,tied,rbf,0.2,entropy,1000,sqrt,0.8,0,ovr,auto,20,not minority,32,15,0.01,100,100,0.2,0,0,0,0,tuning/tuning_results/tuning_run02.csv,preprocessed_data_k5.txt,rf,
rf,8.51626324653626,0.589035177230835,0.825543749186688,0.768902723558816,0.705706568196022,0.693332207556134,0.787440575629376,0.777345857885931,0.937286467177319,0.928972121580946,0.772522677482364,0.810368141516689,15,both,15,tied,rbf,0.2,entropy,1000,sqrt,0.8,1,ovr,auto,20,not minority,32,15,0.01,100,100,0.2,0,0,0,0,tuning/tuning_results/tuning_run02.csv,preprocessed_data_k5.txt,rf,
rf,50.8774802684784,0.787908267974853,0.939637035064492,0.684119361140621,0.970001367432636,0.831734802007808,0.970303949340802,0.832074565825457,0.99892593158825,0.970719058868224,0.231505702103677,0.434986486917431,15,both,15,tied,rbf,0.2,entropy,1000,log2,0.4,0,ovr,auto,20,not minority,32,15,0.01,100,100,0.2,0,0,0,0,tuning/tuning_results/tuning_run02.csv,preprocessed_data_k5.txt,rf,
rf,8.53687152862549,0.593503427505493,0.825543749186688,0.768902723558816,0.705706568196022,0.693332207556134,0.787440575629376,0.777345857885931,0.937286467177319,0.928972121580946,0.772522677482364,0.810368141516689,15,both,15,tied,rbf,0.2,entropy,1000,log2,0.4,1,ovr,auto,20,not minority,32,15,0.01,100,100,0.2,0,0,0,0,tuning/tuning_results/tuning_run02.csv,preprocessed_data_k5.txt,rf,
rf,71.3895620346069,0.840421295166016,0.996469046333777,0.705887550709554,0.99847734310034,0.842370773171387,0.99847889277092,0.842355475158215,0.999993261475551,0.973636492348336,0.171623257773165,0.414210209583275,15,both,15,tied,rbf,0.2,entropy,1000,log2,0.6,0,ovr,auto,20,not minority,32,15,0.01,100,100,0.2,0,0,0,0,tuning/tuning_results/tuning_run02.csv,preprocessed_data_k5.txt,rf,
rf,8.54872331619263,0.59134931564331,0.825543749186688,0.768902723558816,0.705706568196022,0.693332207556134,0.787440575629376,0.777345857885931,0.937286467177319,0.928972121580946,0.772522677482364,0.810368141516689,15,both,15,tied,rbf,0.2,entropy,1000,log2,0.6,1,ovr,auto,20,not minority,32,15,0.01,100,100,0.2,0,0,0,0,tuning/tuning_results/tuning_run02.csv,preprocessed_data_k5.txt,rf,
rf,89.3373054981232,0.854547500610352,1,0.720007989484772,1,0.848415876556981,1,0.848681902298121,1,0.975409341618739,0.131154105771196,0.399233336430788,15,both,15,tied,rbf,0.2,entropy,1000,log2,0.8,0,ovr,auto,20,not minority,32,15,0.01,100,100,0.2,0,0,0,0,tuning/tuning_results/tuning_run02.csv,preprocessed_data_k5.txt,rf,
rf,8.52640771865845,0.587818336486816,0.825543749186688,0.768902723558816,0.705706568196022,0.693332207556134,0.787440575629376,0.777345857885931,0.937286467177319,0.928972121580946,0.772522677482364,0.810368141516689,15,both,15,tied,rbf,0.2,entropy,1000,log2,0.8,1,ovr,auto,20,not minority,32,15,0.01,100,100,0.2,0,0,0,0,tuning/tuning_results/tuning_run02.csv,preprocessed_data_k5.txt,rf,
rf,31.0677229404449,0.812331390380859,0.938097045735468,0.683180454303229,0.969262762704598,0.83114390324513,0.969579417852263,0.831188944964676,0.998882285873697,0.970128557034501,0.234316521349669,0.440203496342315,15,both,15,tied,rbf,0.2,gini,1000,sqrt,0.4,0,ovr,auto,20,not minority,32,15,0.01,100,100,0.2,0,0,0,0,tuning/tuning_results/tuning_run02.csv,preprocessed_data_k5.txt,rf,
rf,7.24551658630371,0.607399129867554,0.825000378630364,0.768813633357384,0.705388395416583,0.692150461671934,0.786988472257881,0.775416706872539,0.936712334814365,0.928051995164044,0.77736933421926,0.815236955217614,15,both,15,tied,rbf,0.2,gini,1000,sqrt,0.4,1,ovr,auto,20,not minority,32,15,0.01,100,100,0.2,0,0,0,0,tuning/tuning_results/tuning_run02.csv,preprocessed_data_k5.txt,rf,
rf,43.2659338474274,0.854712772369385,0.996834070565815,0.70070983530282,0.998272804747664,0.839734306252711,0.998274483668811,0.839576201263098,0.999991779462216,0.972993816761034,0.174047146650306,0.418956301917616,15,both,15,tied,rbf,0.2,gini,1000,sqrt,0.6,0,ovr,auto,20,not minority,32,15,0.01,100,100,0.2,0,0,0,0,tuning/tuning_results/tuning_run02.csv,preprocessed_data_k5.txt,rf,
rf,7.28700904846191,0.603107118606567,0.825000378630364,0.768813633357384,0.705388395416583,0.692150461671934,0.786988472257881,0.775416706872539,0.936712334814365,0.928051995164044,0.77736933421926,0.815236955217614,15,both,15,tied,rbf,0.2,gini,1000,sqrt,0.6,1,ovr,auto,20,not minority,32,15,0.01,100,100,0.2,0,0,0,0,tuning/tuning_results/tuning_run02.csv,preprocessed_data_k5.txt,rf,
rf,53.7717864513397,0.886146211624146,1,0.71431453550136,1,0.846279605874698,1,0.84615185614784,1,0.974716327519411,0.133201757971708,0.404338687534158,15,both,15,tied,rbf,0.2,gini,1000,sqrt,0.8,0,ovr,auto,20,not minority,32,15,0.01,100,100,0.2,0,0,0,0,tuning/tuning_results/tuning_run02.csv,preprocessed_data_k5.txt,rf,
rf,7.26135158538818,0.604515886306763,0.825000378630364,0.768813633357384,0.705388395416583,0.692150461671934,0.786988472257881,0.775416706872539,0.936712334814365,0.928051995164044,0.77736933421926,0.815236955217614,15,both,15,tied,rbf,0.2,gini,1000,sqrt,0.8,1,ovr,auto,20,not minority,32,15,0.01,100,100,0.2,0,0,0,0,tuning/tuning_results/tuning_run02.csv,preprocessed_data_k5.txt,rf,
rf,31.1224942207336,0.813612651824951,0.938097045735468,0.683180454303229,0.969262762704598,0.83114390324513,0.969579417852263,0.831188944964676,0.998882285873697,0.970128557034501,0.234316521349669,0.440203496342315,15,both,15,tied,rbf,0.2,gini,1000,log2,0.4,0,ovr,auto,20,not minority,32,15,0.01,100,100,0.2,0,0,0,0,tuning/tuning_results/tuning_run02.csv,preprocessed_data_k5.txt,rf,
rf,7.21068177223206,0.600953912734985,0.825000378630364,0.768813633357384,0.705388395416583,0.692150461671934,0.786988472257881,0.775416706872539,0.936712334814365,0.928051995164044,0.77736933421926,0.815236955217614,15,both,15,tied,rbf,0.2,gini,1000,log2,0.4,1,ovr,auto,20,not minority,32,15,0.01,100,100,0.2,0,0,0,0,tuning/tuning_results/tuning_run02.csv,preprocessed_data_k5.txt,rf,
rf,43.4252129077911,0.858375787734985,0.996834070565815,0.70070983530282,0.998272804747664,0.839734306252711,0.998274483668811,0.839576201263098,0.999991779462216,0.972993816761034,0.174047146650306,0.418956301917616,15,both,15,tied,rbf,0.2,gini,1000,log2,0.6,0,ovr,auto,20,not minority,32,15,0.01,100,100,0.2,0,0,0,0,tuning/tuning_results/tuning_run02.csv,preprocessed_data_k5.txt,rf,
rf,7.27341904640198,0.602071666717529,0.825000378630364,0.768813633357384,0.705388395416583,0.692150461671934,0.786988472257881,0.775416706872539,0.936712334814365,0.928051995164044,0.77736933421926,0.815236955217614,15,both,15,tied,rbf,0.2,gini,1000,log2,0.6,1,ovr,auto,20,not minority,32,15,0.01,100,100,0.2,0,0,0,0,tuning/tuning_results/tuning_run02.csv,preprocessed_data_k5.txt,rf,
rf,53.917516708374,0.890375375747681,1,0.71431453550136,1,0.846279605874698,1,0.84615185614784,1,0.974716327519411,0.133201757971708,0.404338687534158,15,both,15,tied,rbf,0.2,gini,1000,log2,0.8,0,ovr,auto,20,not minority,32,15,0.01,100,100,0.2,0,0,0,0,tuning/tuning_results/tuning_run02.csv,preprocessed_data_k5.txt,rf,
rf,7.28179655075073,0.601839351654053,0.825000378630364,0.768813633357384,0.705388395416583,0.692150461671934,0.786988472257881,0.775416706872539,0.936712334814365,0.928051995164044,0.77736933421926,0.815236955217614,15,both,15,tied,rbf,0.2,gini,1000,log2,0.8,1,ovr,auto,20,not minority,32,15,0.01,100,100,0.2,0,0,0,0,tuning/tuning_results/tuning_run02.csv,preprocessed_data_k5.txt,rf,
svm,125.120573663712,4.9928168296814,0.668893275885251,0.662515359642994,0.596484295830299,0.59420045031088,0.705794181451967,0.703324069198011,0.898708646431231,0.898279565130574,0.769616448347,0.772511434341077,15,both,15,tied,rbf,0.2,entropy,100,sqrt,0.6,0,ovr,auto,20,not minority,32,15,0.01,100,100,0.2,0,0,0,0,tuning/tuning_results/tuning_run02.csv,preprocessed_data_k5.txt,svm,
svm,170.680165672302,5.24483780860901,0.651613723984469,0.646221383309432,0.578382846919855,0.578155615459296,0.696230108707956,0.695901468235183,0.893800610704567,0.89346241738164,0.788150553331954,0.79047232621763,15,both,15,tied,sigmoid,0.2,entropy,100,sqrt,0.6,0,ovr,auto,20,not minority,32,15,0.01,100,100,0.2,0,0,0,0,tuning/tuning_results/tuning_run02.csv,preprocessed_data_k5.txt,svm,
svm,78.9791518211365,3.99668312072754,0.755893858261757,0.742950769358789,0.666367446193656,0.662924314721861,0.752139457319317,0.749685636388274,0.922993632826376,0.921549983346761,0.66647888300715,0.676269269233353,15,both,15,tied,rbf,0.2,entropy,100,sqrt,0.6,0,ovr,scale,20,not minority,32,15,0.01,100,100,0.2,0,0,0,0,tuning/tuning_results/tuning_run02.csv,preprocessed_data_k5.txt,svm,
svm,151.099086046219,5.87997999191284,0.31624363390932,0.317350164934518,0.236659702315468,0.236626076718101,0.516696384460721,0.514631405684766,0.760051630929434,0.759800625454366,1.1791139775893,1.1795032967405,15,both,15,tied,sigmoid,0.2,entropy,100,sqrt,0.6,0,ovr,scale,20,not minority,32,15,0.01,100,100,0.2,0,0,0,0,tuning/tuning_results/tuning_run02.csv,preprocessed_data_k5.txt,svm,
svm,124.851136112213,4.99620471000671,0.668893275885251,0.662515359642994,0.596484295830299,0.59420045031088,0.705794181451967,0.703324069198011,0.898708646431231,0.898279565130574,0.769616448347,0.772511434341077,15,both,15,tied,rbf,0.2,entropy,100,sqrt,0.6,0,ovo,auto,20,not minority,32,15,0.01,100,100,0.2,0,0,0,0,tuning/tuning_results/tuning_run02.csv,preprocessed_data_k5.txt,svm,
svm,169.73072924614,5.27317476272583,0.651613723984469,0.646221383309432,0.578382846919855,0.578155615459296,0.696230108707956,0.695901468235183,0.893800610704567,0.89346241738164,0.788150553331954,0.79047232621763,15,both,15,tied,sigmoid,0.2,entropy,100,sqrt,0.6,0,ovo,auto,20,not minority,32,15,0.01,100,100,0.2,0,0,0,0,tuning/tuning_results/tuning_run02.csv,preprocessed_data_k5.txt,svm,
svm,81.3311617851257,3.95439786911011,0.755893858261757,0.742950769358789,0.666367446193656,0.662924314721861,0.752139457319317,0.749685636388274,0.922993632826376,0.921549983346761,0.66647888300715,0.676269269233353,15,both,15,tied,rbf,0.2,entropy,100,sqrt,0.6,0,ovo,scale,20,not minority,32,15,0.01,100,100,0.2,0,0,0,0,tuning/tuning_results/tuning_run02.csv,preprocessed_data_k5.txt,svm,
svm,152.075770902634,5.88206343650818,0.31624363390932,0.317350164934518,0.236659702315468,0.236626076718101,0.516696384460721,0.514631405684766,0.760051630929434,0.759800625454366,1.1791139775893,1.1795032967405,15,both,15,tied,sigmoid,0.2,entropy,100,sqrt,0.6,0,ovo,scale,20,not minority,32,15,0.01,100,100,0.2,0,0,0,0,tuning/tuning_results/tuning_run02.csv,preprocessed_data_k5.txt,svm,
knn,0.003588962554932,1.3430757522583,1,0.651287534791374,1,0.802645524777427,1,0.799791008917908,1,0.952869268726659,4.95975593348597E-08,0.970361342949995,15,both,15,tied,rbf,0.2,entropy,100,sqrt,0.6,0,ovr,auto,10,not minority,32,15,0.01,100,100,0.2,0,0,0,0,tuning/tuning_results/tuning_run02.csv,preprocessed_data_k5.txt,knn,
knn,0.003607034683228,1.338893699646,1,0.611670145963722,1,0.792509584598542,1,0.78898724986821,1,0.953325547463776,1.01309712509249E-07,0.709548259571757,15,both,15,tied,rbf,0.2,entropy,100,sqrt,0.6,0,ovr,auto,20,not minority,32,15,0.01,100,100,0.2,0,0,0,0,tuning/tuning_results/tuning_run02.csv,preprocessed_data_k5.txt,knn,
knn,0.003798961639404,1.34570107460022,1,0.554773048374801,1,0.781919181590961,1,0.780231425257451,1,0.94869719414141,2.44630912866269E-07,0.602960744262994,15,both,15,tied,rbf,0.2,entropy,100,sqrt,0.6,0,ovr,auto,50,not minority,32,15,0.01,100,100,0.2,0,0,0,0,tuning/tuning_results/tuning_run02.csv,preprocessed_data_k5.txt,knn,
knn,0.003472852706909,1.38828029632568,1,0.468525819471229,1,0.765056350829357,1,0.762683789589873,1,0.941958277583531,4.69394201951106E-07,0.619855226326209,15,both,15,tied,rbf,0.2,entropy,100,sqrt,0.6,0,ovr,auto,100,not minority,32,15,0.01,100,100,0.2,0,0,0,0,tuning/tuning_results/tuning_run02.csv,preprocessed_data_k5.txt,knn,
knn,0.011944055557251,1.88462009429932,1,0.363866857748478,1,0.706285937080416,1,0.66749189228734,1,0.908656840597556,3.86343121830432E-06,0.786717278002131,15,both,15,tied,rbf,0.2,entropy,100,sqrt,0.6,0,ovr,auto,1000,not minority,32,15,0.01,100,100,0.2,0,0,0,0,tuning/tuning_results/tuning_run02.csv,preprocessed_data_k5.txt,knn,
easy_ensemble,1.59455018043518,0.51880669593811,0.562473447042015,0.557787326243164,0.459649455609444,0.456707834996178,0.627476197914203,0.62500131596961,0.728621931080764,0.728619318502101,1.65657332366807,1.65861851880467,15,both,15,tied,rbf,0.2,entropy,10,sqrt,0.6,0,ovr,auto,20,all,32,15,0.01,100,100,0.2,0,0,0,0,tuning/tuning_results/tuning_run02.csv,preprocessed_data_k5.txt,easy_ensemble,
easy_ensemble,1.59045729637146,0.541766262054443,0.545419857779353,0.543746974303136,0.429719395463068,0.428252184420896,0.617570550094053,0.616079903245874,0.720540153997991,0.719983922740983,1.65882755258837,1.66060809271123,15,both,15,tied,rbf,0.2,entropy,10,sqrt,0.6,0,ovr,auto,20,not minority,32,15,0.01,100,100,0.2,0,0,0,0,tuning/tuning_results/tuning_run02.csv,preprocessed_data_k5.txt,easy_ensemble,
easy_ensemble,15.8433128356934,5.36646676063538,0.581510819659565,0.575447218866085,0.447468199120918,0.446025655326269,0.645185827475395,0.643811770720501,0.73148220792141,0.731665943273215,1.65511846625802,1.65754296688878,15,both,15,tied,rbf,0.2,entropy,100,sqrt,0.6,0,ovr,auto,20,all,32,15,0.01,100,100,0.2,0,0,0,0,tuning/tuning_results/tuning_run02.csv,preprocessed_data_k5.txt,easy_ensemble,
easy_ensemble,15.8623001098633,5.20272650718689,0.588546103638285,0.585266538629705,0.448581606287866,0.446253743983805,0.654009520417973,0.65170311657357,0.722682959811001,0.722002282889027,1.65405446644366,1.65629662013871,15,both,15,tied,rbf,0.2,entropy,100,sqrt,0.6,0,ovr,auto,20,not minority,32,15,0.01,100,100,0.2,0,0,0,0,tuning/tuning_results/tuning_run02.csv,preprocessed_data_k5.txt,easy_ensemble,
easy_ensemble,79.1614362716675,26.703429889679,0.599763866736187,0.596537776156924,0.409640498861118,0.409253950548429,0.649034418181032,0.648826918269416,0.722483242103033,0.722541182630214,1.65602734029029,1.65732404596719,15,both,15,tied,rbf,0.2,entropy,500,sqrt,0.6,0,ovr,auto,20,all,32,15,0.01,100,100,0.2,0,0,0,0,tuning/tuning_results/tuning_run02.csv,preprocessed_data_k5.txt,easy_ensemble,
easy_ensemble,79.5707397937775,26.6003706455231,0.600668571401906,0.594918816806508,0.411231149056613,0.40893649170643,0.652727688267171,0.649137991400545,0.72255455207638,0.72212634321931,1.65528383972012,1.65781127845313,15,both,15,tied,rbf,0.2,entropy,500,sqrt,0.6,0,ovr,auto,20,not minority,32,15,0.01,100,100,0.2,0,0,0,0,tuning/tuning_results/tuning_run02.csv,preprocessed_data_k5.txt,easy_ensemble,
easy_ensemble,160.414734458923,52.6095807075501,0.607027540247056,0.600970040051011,0.424946318261876,0.423390851252814,0.66109347798512,0.658897412496309,0.728601909146012,0.728547378463601,1.65484193273341,1.65611098574262,15,both,15,tied,rbf,0.2,entropy,1000,sqrt,0.6,0,ovr,auto,20,all,32,15,0.01,100,100,0.2,0,0,0,0,tuning/tuning_results/tuning_run02.csv,preprocessed_data_k5.txt,easy_ensemble,
easy_ensemble,158.362284612656,51.2775166034699,0.605705077908394,0.600528578112782,0.420696434474281,0.419346099027081,0.662122374040523,0.658661482336879,0.726457906092431,0.726183600834493,1.65455525370256,1.65701253927756,15,both,15,tied,rbf,0.2,entropy,1000,sqrt,0.6,0,ovr,auto,20,not minority,32,15,0.01,100,100,0.2,0,0,0,0,tuning/tuning_results/tuning_run02.csv,preprocessed_data_k5.txt,easy_ensemble,
lstm,149.180569982529,0.070807647705078,0.522254060149898,0.430574832656293,0.776180468837247,0.731531374934817,0.768244540879952,0.717157695128928,0.941914713620762,0.917118720034335,0.622868629278362,0.748468956486189,15,both,15,tied,rbf,0.2,entropy,100,sqrt,0.6,0,ovr,auto,20,not minority,32,100,0.01,50,0,0,0,0,0,0,tuning/tuning_results/tuning_run02.csv,preprocessed_data_k5.txt,lstm,
lstm,181.355000829697,0.07565131187439,0.689346024620543,0.580465191683064,0.82802871095138,0.733095776116809,0.825817307077481,0.725258744552181,0.963693416624734,0.914676685494679,0.482176026636332,0.803779180174161,15,both,15,tied,rbf,0.2,entropy,100,sqrt,0.6,0,ovr,auto,20,not minority,32,100,0.01,50,100,0,0,0,0,0,tuning/tuning_results/tuning_run02.csv,preprocessed_data_k5.txt,lstm,
lstm,148.693583726883,0.071447515487671,0.54236253524811,0.40767482492125,0.778200793916689,0.715887363114897,0.771759804443956,0.683096743321516,0.942109662925215,0.905205771114928,0.620371194945207,0.829038046164448,15,both,15,tied,rbf,0.2,entropy,100,sqrt,0.6,0,ovr,auto,20,not minority,32,100,0.01,50,0,0.2,0,0,0,0,tuning/tuning_results/tuning_run02.csv,preprocessed_data_k5.txt,lstm,
lstm,181.728731870651,0.075201749801636,0.670466748774841,0.472020179340612,0.799551264479842,0.704501998957066,0.805544662604707,0.708600398523132,0.953334290479215,0.909007516697576,0.540840784663524,0.810625415878299,15,both,15,tied,rbf,0.2,entropy,100,sqrt,0.6,0,ovr,auto,20,not minority,32,100,0.01,50,100,0.2,0,0,0,0,tuning/tuning_results/tuning_run02.csv,preprocessed_data_k5.txt,lstm,
lstm,147.537540817261,0.0690016746521,0.467426918262804,0.496030186231842,0.765094061868648,0.726751260212063,0.755144881183377,0.712874644484905,0.934187418653074,0.901617971409158,0.654545244088399,0.793964341420406,15,both,15,tied,rbf,0.2,entropy,100,sqrt,0.6,0,ovr,auto,20,not minority,32,100,0.01,50,0,0.5,0,0,0,0,tuning/tuning_results/tuning_run02.csv,preprocessed_data_k5.txt,lstm,
